invoiceID,orderHeaderID,invoice_date,due_date,total_amount
584,19223,2022-07-12,2022-08-26,5749.2
585,1151,2023-02-05,2023-03-18,4758.32
586,23945,2022-04-19,2022-05-17,9624.95
587,1932,2024-03-02,2024-04-11,9022.01
588,9205,2022-09-20,2022-10-26,7986.16
589,18049,2022-11-25,2022-12-11,617.09
590,1082,2022-12-29,2023-01-13,4050.19
591,29306,2022-09-16,2022-10-25,6975.62
592,16897,2022-03-26,2022-04-22,345.12
593,27426,2022-11-04,2022-12-19,2396.35
594,13408,2022-09-19,2022-10-26,8880.7
595,7806,2024-03-07,2024-03-29,1341.32
596,5238,2023-09-23,2023-11-06,561.17
597,16944,2023-11-11,2023-12-17,5826.83
598,20057,2024-05-14,2024-06-26,9467.32
599,12776,2022-11-20,2022-12-13,8354.52
600,23789,2024-07-13,2024-08-20,9748.99
601,16245,2023-12-28,2024-01-31,7547.56
602,13185,2024-09-04,2024-10-09,4401.83
603,3344,2022-08-05,2022-08-21,9468.83
604,13501,2023-03-24,2023-04-24,4295.0
605,20455,2022-11-15,2022-12-29,3533.44
606,29376,2024-09-20,2024-10-10,4509.55
607,9663,2022-02-06,2022-02-23,8149.04
608,16965,2024-01-01,2024-02-11,9181.05
609,15126,2024-10-07,2024-11-10,3608.94
610,23389,2024-11-23,2025-01-06,4649.36
611,26871,2022-02-08,2022-03-11,8988.36
612,8131,2022-07-28,2022-08-17,518.08
613,19532,2024-04-09,2024-05-01,7849.49
614,20634,2024-05-05,2024-06-02,4569.47
615,1680,2024-06-17,2024-07-11,3796.36
616,3507,2023-08-24,2023-09-27,4496.87
617,13285,2024-01-30,2024-02-23,4215.97
618,7254,2023-03-10,2023-04-08,7578.36
619,19129,2024-04-21,2024-05-13,9283.08
620,27933,2022-02-01,2022-02-26,4939.99
621,28622,2023-01-28,2023-02-27,8335.7
622,9436,2024-06-28,2024-08-07,7332.85
623,21573,2022-07-11,2022-07-28,3340.27
624,11311,2022-09-27,2022-10-26,5893.77
625,13297,2024-01-08,2024-02-04,6684.82
626,18526,2022-03-18,2022-05-02,283.82
627,13246,2024-01-05,2024-01-30,3989.76
628,27636,2024-06-02,2024-06-30,9926.75
629,29125,2022-10-11,2022-11-01,6390.7
630,29900,2023-06-28,2023-07-31,3375.73
631,11152,2023-10-11,2023-11-09,2537.74
632,10458,2022-09-07,2022-09-27,2134.34
633,23002,2022-04-05,2022-05-09,4046.33
634,2480,2022-01-17,2022-02-22,1972.99
635,22869,2022-04-27,2022-05-18,1395.1
636,29223,2024-09-09,2024-10-17,3672.43
637,26212,2022-11-29,2022-12-27,6089.65
638,29985,2023-10-08,2023-11-13,1506.67
639,23806,2022-04-26,2022-05-14,491.22
640,26334,2024-08-20,2024-09-12,394.6
641,4453,2024-04-26,2024-05-17,2710.47
642,26647,2022-11-12,2022-12-21,1941.82
643,5882,2024-03-20,2024-04-18,5415.59
644,23050,2023-01-07,2023-01-24,4584.42
645,14070,2024-01-30,2024-02-18,3281.43
646,2850,2024-05-26,2024-06-26,8343.75
647,27828,2024-09-03,2024-10-14,5074.22
648,7391,2022-06-05,2022-07-17,960.72
649,23290,2023-09-06,2023-10-14,2992.86
650,11923,2024-11-02,2024-11-17,9734.73
651,2490,2023-05-23,2023-06-07,9770.92
652,9824,2023-04-10,2023-05-24,2583.98
653,27393,2024-02-22,2024-03-23,1714.0
654,9208,2024-03-14,2024-04-20,4982.1
655,9541,2022-08-08,2022-09-05,4840.58
656,16365,2022-01-15,2022-02-09,4130.87
657,4612,2022-04-27,2022-05-25,5317.1
658,27664,2022-11-27,2022-12-19,2360.34
659,19224,2022-02-25,2022-03-30,1193.55
660,24912,2022-11-04,2022-11-20,5726.09
661,5879,2022-08-10,2022-09-16,9329.35
662,29169,2024-03-07,2024-03-31,1420.61
663,16348,2022-05-31,2022-06-19,7062.91
664,25472,2022-04-22,2022-05-21,4407.07
665,22688,2023-11-14,2023-11-29,2975.07
666,28123,2022-11-28,2022-12-14,8538.44
667,852,2024-06-11,2024-07-14,4592.09
668,18072,2022-06-10,2022-07-16,5853.95
669,26508,2022-10-05,2022-11-18,4458.41
670,6834,2024-06-15,2024-07-16,858.43
671,11939,2023-05-12,2023-06-10,5969.3
672,2428,2023-10-17,2023-11-24,4217.47
673,26145,2024-11-25,2024-12-27,913.23
674,4001,2022-10-30,2022-12-04,5978.33
675,5053,2023-03-14,2023-04-05,148.22
676,2739,2023-12-27,2024-02-08,2124.78
677,28075,2024-11-21,2024-12-26,7821.64
678,22117,2022-07-05,2022-08-17,427.38
679,5388,2023-11-04,2023-12-02,6484.49
680,8003,2024-09-27,2024-10-19,9499.58
681,5537,2022-10-06,2022-11-19,1753.36
682,13480,2023-11-14,2023-12-20,4200.26
683,3914,2024-10-22,2024-11-28,5776.2
684,17451,2024-10-07,2024-10-29,4531.64
685,24108,2024-07-13,2024-08-15,6222.76
686,20765,2023-01-15,2023-02-11,4070.77
687,10637,2024-04-14,2024-05-26,1527.62
688,20492,2024-09-25,2024-11-08,935.99
689,5727,2022-10-12,2022-10-31,7457.21
690,3374,2023-02-25,2023-03-21,2424.31
691,12162,2022-04-23,2022-05-14,8482.13
692,27123,2024-10-14,2024-11-06,7443.12
693,25330,2022-08-16,2022-09-13,542.06
694,2083,2023-06-12,2023-07-02,2052.05
695,27351,2023-05-11,2023-06-04,2955.33
696,27473,2022-01-31,2022-02-15,5965.1
697,28762,2022-06-11,2022-07-06,8107.78
698,25352,2023-12-06,2023-12-28,650.32
699,23133,2023-12-23,2024-01-12,2533.61
700,16282,2023-03-22,2023-04-22,3793.29
701,15306,2024-01-14,2024-02-01,1874.6
702,9818,2023-03-03,2023-03-23,5475.66
703,11262,2023-05-19,2023-07-01,4806.12
704,418,2023-12-22,2024-01-20,3199.13
705,24691,2023-11-15,2023-12-09,5193.02
706,8809,2023-08-05,2023-09-05,3590.42
707,20359,2024-11-23,2024-12-17,3464.78
708,3268,2024-01-06,2024-01-25,2690.69
709,17210,2023-11-22,2023-12-25,5427.36
710,24053,2024-01-28,2024-02-18,4468.95
711,5746,2024-01-24,2024-03-07,2003.43
712,26093,2022-01-24,2022-03-03,179.01
713,11339,2022-02-24,2022-03-29,1551.75
714,413,2024-11-15,2024-12-09,476.2
715,7544,2024-03-14,2024-04-16,4344.41
716,7588,2022-11-23,2023-01-06,2289.71
717,729,2024-08-27,2024-09-21,4233.53
718,27925,2022-07-05,2022-07-22,3328.03
719,23549,2023-05-10,2023-06-23,5403.25
720,27385,2024-11-01,2024-11-26,7252.47
721,25252,2023-03-10,2023-03-30,4819.17
722,11658,2022-07-27,2022-08-16,666.58
723,5989,2022-05-13,2022-06-11,224.23
724,18889,2023-01-04,2023-01-21,2171.65
725,2968,2023-02-27,2023-04-04,4278.43
726,14528,2024-10-29,2024-12-07,496.81
727,19171,2022-09-01,2022-09-26,3310.95
728,16049,2024-02-21,2024-03-14,8875.91
729,17507,2023-09-16,2023-10-27,945.69
730,20464,2023-07-21,2023-09-02,9487.74
731,17956,2023-06-11,2023-07-24,8573.88
732,5074,2022-02-06,2022-03-15,8326.22
733,5105,2022-06-27,2022-08-03,8643.4
734,2144,2023-10-01,2023-10-23,846.5
735,26264,2024-05-01,2024-06-07,1554.12
736,23191,2022-03-13,2022-04-25,1387.01
737,7358,2022-12-18,2023-01-17,1156.86
738,28709,2023-09-15,2023-10-02,3310.73
739,12044,2022-04-15,2022-05-07,8310.66
740,3441,2022-08-09,2022-08-31,2557.02
741,20151,2024-05-12,2024-06-08,2480.01
742,5645,2023-06-02,2023-06-17,6775.09
743,10519,2022-10-26,2022-11-19,1014.4
744,14553,2024-05-10,2024-05-29,3634.79
745,2915,2022-02-11,2022-03-27,2989.49
746,21353,2024-02-10,2024-02-29,8480.64
747,22302,2024-06-15,2024-07-16,5169.29
748,13585,2023-05-07,2023-06-12,6482.41
749,12145,2024-12-06,2025-01-03,1333.89
750,14398,2022-03-26,2022-04-15,9292.74
751,8788,2024-12-17,2025-01-14,3258.4
752,14192,2024-09-17,2024-10-13,7083.05
753,729,2023-12-12,2024-01-15,9548.53
754,17750,2022-07-28,2022-09-02,5111.06
755,20877,2022-02-08,2022-03-24,5099.98
756,699,2024-07-14,2024-08-19,1216.63
757,7187,2024-02-01,2024-02-16,3933.24
758,14513,2024-08-03,2024-08-22,8532.03
759,13924,2022-02-21,2022-03-25,1394.31
760,16780,2023-01-09,2023-02-23,9179.17
761,7401,2024-07-19,2024-08-16,6689.73
762,24467,2022-06-05,2022-06-26,4238.55
763,4172,2023-11-10,2023-12-23,5487.66
764,4361,2022-12-17,2023-01-25,1547.44
765,2503,2022-03-10,2022-04-08,2213.96
766,26396,2024-12-11,2025-01-03,2899.76
767,17102,2023-10-16,2023-11-29,3879.22
768,19167,2022-03-04,2022-04-02,9159.44
769,21331,2023-05-24,2023-07-04,3707.31
770,28154,2022-10-19,2022-11-18,5262.16
771,5487,2024-03-31,2024-04-23,1662.16
772,8336,2022-05-30,2022-07-10,7372.93
773,21365,2024-05-30,2024-06-20,5624.79
774,27717,2023-12-05,2023-12-26,4427.08
775,23651,2023-05-31,2023-07-01,9474.51
776,4492,2022-01-30,2022-02-24,8911.98
777,23577,2022-11-22,2023-01-02,6612.14
778,11131,2024-08-06,2024-08-26,9222.03
779,21973,2022-01-16,2022-02-13,5669.58
780,7652,2022-04-21,2022-05-20,8278.02
781,20021,2024-05-21,2024-06-25,4124.13
782,27799,2023-12-14,2024-01-05,913.1
783,1168,2022-04-17,2022-05-25,9941.78
784,27193,2023-01-14,2023-02-24,1698.03
785,1063,2022-06-11,2022-06-29,2552.52
786,18541,2022-10-10,2022-10-25,1672.88
787,24245,2022-09-26,2022-10-16,3407.92
788,21546,2023-04-29,2023-06-08,2928.34
789,21690,2023-10-29,2023-12-13,6030.97
790,11175,2023-08-21,2023-09-05,9964.78
791,22926,2024-03-09,2024-04-13,572.47
792,27871,2024-03-08,2024-03-27,7795.51
793,4730,2023-01-25,2023-02-27,1323.52
794,9349,2023-02-20,2023-03-11,247.36
795,23715,2023-03-02,2023-04-07,6403.84
796,5335,2024-09-23,2024-10-12,8739.49
797,8925,2024-05-16,2024-06-16,1804.17
798,4331,2022-03-27,2022-05-11,3449.06
799,24395,2023-02-27,2023-04-10,1729.06
800,6802,2022-04-28,2022-05-24,9069.75
801,4847,2024-08-16,2024-09-06,2740.09
802,6732,2024-05-31,2024-06-29,4474.89
803,15369,2024-09-18,2024-10-21,8952.68
804,23626,2023-02-19,2023-03-28,5551.05
805,17338,2023-08-22,2023-09-26,9331.86
806,2540,2022-02-09,2022-03-08,9268.18
807,7057,2023-12-04,2023-12-30,4642.93
808,11517,2023-06-21,2023-08-05,5844.71
809,11494,2023-02-24,2023-03-29,2341.63
810,1543,2023-10-26,2023-11-22,9905.83
811,21678,2022-04-05,2022-05-16,2819.25
812,13965,2024-08-30,2024-09-19,7843.9
813,17576,2023-10-12,2023-10-27,3164.04
814,6314,2022-10-15,2022-11-04,3164.77
815,27570,2023-02-16,2023-03-15,1083.44
816,23323,2023-02-04,2023-03-03,5620.96
817,19066,2023-06-12,2023-07-09,2486.08
818,25794,2024-11-07,2024-12-11,1526.53
819,17925,2022-05-16,2022-06-03,2305.33
820,22557,2024-01-29,2024-02-17,2548.38
821,27813,2024-04-22,2024-05-19,5065.63
822,21926,2023-12-11,2024-01-03,3889.93
823,26963,2024-10-21,2024-11-21,801.13
824,28296,2023-01-16,2023-02-02,5383.48
825,13808,2023-05-24,2023-07-08,7888.09
826,9581,2024-03-16,2024-04-26,5763.64
827,26433,2023-04-21,2023-05-25,9746.68
828,17750,2024-08-11,2024-09-12,1036.54
829,8692,2024-04-28,2024-06-06,8220.47
830,26257,2024-06-15,2024-07-26,5081.64
831,25087,2022-02-01,2022-03-02,5239.87
832,7495,2022-04-28,2022-06-04,5215.04
833,4313,2022-07-10,2022-07-25,3286.92
834,1325,2022-03-15,2022-04-07,3279.32
835,25732,2023-09-15,2023-10-05,6336.85
836,26404,2024-05-20,2024-06-21,495.41
837,3142,2023-08-09,2023-08-24,5908.42
838,23804,2023-02-24,2023-04-01,7259.68
839,19871,2023-04-18,2023-05-09,3595.45
840,1811,2022-04-24,2022-05-18,2212.7
841,6589,2022-11-26,2023-01-10,2173.2
842,19308,2022-12-05,2022-12-25,864.3
843,5302,2022-08-26,2022-09-16,942.71
844,26791,2022-03-20,2022-04-09,1708.54
845,20571,2023-04-09,2023-05-01,240.77
846,25290,2023-08-28,2023-09-13,2699.04
847,22362,2023-07-16,2023-08-08,3098.7
848,28179,2022-10-12,2022-11-20,9952.45
849,28711,2022-08-11,2022-09-21,9917.29
850,15486,2023-08-16,2023-09-08,1911.14
851,11715,2023-01-08,2023-01-29,2169.67
852,20653,2024-06-29,2024-07-22,4944.47
853,4749,2024-04-07,2024-05-08,1530.4
854,21234,2022-08-24,2022-09-10,5065.19
855,9436,2023-11-02,2023-12-02,4023.93
856,3710,2024-04-07,2024-05-07,3280.0
857,25658,2024-02-02,2024-02-18,8234.92
858,23004,2023-01-15,2023-02-09,8289.77
859,25032,2024-03-04,2024-04-18,9879.5
860,13117,2023-09-06,2023-10-06,2269.73
861,25471,2023-07-17,2023-08-15,8888.36
862,9577,2023-02-24,2023-03-11,5401.57
863,10151,2022-02-21,2022-03-28,5935.02
864,19457,2024-03-29,2024-04-29,8968.12
865,6531,2022-07-24,2022-08-10,9429.18
866,10189,2024-09-27,2024-11-02,7281.77
867,14684,2024-01-01,2024-02-06,3511.03
868,28862,2022-09-14,2022-10-17,4922.2
869,505,2022-07-04,2022-08-07,6169.79
870,1215,2022-05-25,2022-06-15,8294.97
871,1532,2024-11-03,2024-12-09,6596.58
872,28017,2022-09-03,2022-10-16,3686.2
873,23961,2022-07-06,2022-07-31,4207.91
874,824,2024-05-15,2024-06-28,551.86
875,17313,2022-02-09,2022-03-25,9246.47
876,5030,2023-08-24,2023-09-25,926.78
877,13429,2024-08-19,2024-09-27,5820.31
878,16518,2024-09-12,2024-10-10,8722.94
879,2106,2022-01-09,2022-02-08,4237.61
880,3628,2022-12-16,2023-01-05,8011.25
881,12973,2022-03-25,2022-04-10,8047.97
882,22701,2023-06-17,2023-07-24,645.47
883,1853,2024-09-15,2024-10-10,4150.83
884,4911,2022-12-24,2023-01-18,6925.7
885,29845,2023-01-13,2023-02-22,4252.42
886,20560,2022-06-21,2022-07-15,5474.41
887,27510,2024-11-14,2024-12-02,5964.86
888,27861,2023-01-28,2023-02-28,1554.73
889,28875,2023-12-03,2023-12-27,4149.21
890,11004,2023-07-03,2023-07-26,333.21
891,21733,2024-02-23,2024-04-07,1538.78
892,25827,2022-11-28,2022-12-25,5146.93
893,13844,2024-03-04,2024-03-29,5757.18
894,11705,2023-10-11,2023-11-04,1505.03
895,15762,2024-09-09,2024-10-17,7568.41
896,6191,2024-11-18,2024-12-07,3761.23
897,17641,2023-06-27,2023-07-14,9210.47
898,19761,2024-11-08,2024-11-26,3907.24
899,5646,2023-05-06,2023-05-23,1540.62
900,29839,2022-10-10,2022-11-03,7591.81
901,19871,2024-05-11,2024-06-18,5699.62
902,19969,2022-04-23,2022-05-20,3897.55
903,9589,2024-05-11,2024-05-30,3591.77
904,11830,2023-09-02,2023-09-29,1550.15
905,8054,2023-05-23,2023-07-03,3441.3
906,3331,2023-04-11,2023-05-19,341.97
907,19088,2024-04-03,2024-04-18,5048.9
908,8663,2023-09-01,2023-10-16,8972.4
909,24505,2022-10-17,2022-11-25,7963.54
910,7115,2024-05-17,2024-06-11,333.79
911,13324,2024-02-21,2024-04-01,8818.54
912,1354,2022-06-11,2022-06-28,4550.63
913,10976,2023-09-16,2023-10-17,1949.37
914,11024,2023-12-18,2024-01-20,7536.5
915,21448,2023-07-21,2023-08-17,3262.59
916,24934,2024-09-20,2024-10-20,2570.52
917,27596,2023-08-19,2023-09-20,1655.12
918,23960,2024-08-16,2024-09-22,4891.89
919,668,2024-10-09,2024-11-18,979.27
920,20853,2023-04-20,2023-05-24,7866.85
921,29704,2023-09-10,2023-10-17,4733.21
922,9338,2023-10-03,2023-11-05,4497.42
923,13660,2022-09-19,2022-11-02,68.45
924,23204,2022-06-11,2022-07-01,8187.75
925,28762,2022-06-30,2022-08-06,4953.73
926,3720,2023-12-26,2024-01-16,4426.95
927,19130,2023-04-14,2023-05-13,7625.78
928,7484,2022-01-21,2022-03-06,675.84
929,540,2022-09-17,2022-10-06,3698.47
930,27356,2023-04-11,2023-05-11,5778.55
931,4965,2023-06-21,2023-07-11,4632.75
932,28713,2024-08-09,2024-08-26,1857.31
933,4836,2024-02-05,2024-03-02,3027.8
934,20160,2024-08-16,2024-09-03,3037.0
935,6043,2024-07-22,2024-09-01,9920.11
936,14838,2024-04-30,2024-06-05,3295.66
937,23487,2023-06-17,2023-07-04,2091.56
938,7313,2022-01-15,2022-03-01,8235.24
939,5321,2022-02-19,2022-03-21,4240.65
940,13217,2024-09-25,2024-10-25,4466.44
941,22517,2022-10-31,2022-12-07,5511.45
942,24276,2023-02-20,2023-03-25,5977.11
943,27085,2022-11-01,2022-11-30,5926.03
944,2780,2022-07-15,2022-08-07,393.27
945,17309,2024-03-23,2024-04-26,8197.48
946,27533,2024-03-10,2024-03-26,1988.79
947,1582,2023-01-23,2023-02-12,2958.8
948,24099,2024-01-27,2024-02-24,1775.62
949,19709,2023-03-31,2023-04-23,7682.41
950,12678,2023-12-14,2024-01-26,5857.4
951,5714,2023-12-06,2023-12-30,7565.2
952,23411,2024-04-27,2024-06-06,6551.31
953,16640,2022-06-24,2022-07-26,1086.38
954,4805,2024-12-25,2025-01-23,3049.92
955,18223,2022-10-06,2022-10-24,5097.29
956,10137,2024-01-28,2024-02-16,3084.2
957,10,2022-12-29,2023-02-06,2112.67
958,19256,2022-06-20,2022-07-27,8704.63
959,25374,2024-12-10,2025-01-14,7490.45
960,23794,2023-10-27,2023-11-16,3484.94
961,23803,2023-08-15,2023-09-23,7661.87
962,29549,2024-07-19,2024-08-17,6294.01
963,5125,2022-10-01,2022-11-04,87.67
964,1016,2023-05-23,2023-07-06,3833.61
965,26401,2022-12-29,2023-02-10,2940.35
966,29046,2024-04-27,2024-05-13,2218.19
967,27713,2023-10-17,2023-11-16,2553.31
968,2194,2022-10-25,2022-11-13,9426.53
969,8416,2023-05-09,2023-06-22,4888.85
970,13551,2023-06-30,2023-08-06,8484.7
971,14513,2022-10-31,2022-12-15,2181.46
972,29525,2024-06-22,2024-08-03,1785.32
973,23834,2022-08-27,2022-09-14,8893.46
974,4159,2023-10-12,2023-11-23,4982.26
975,29913,2024-06-02,2024-06-17,8956.76
976,20310,2023-02-14,2023-03-08,677.14
977,6971,2023-12-27,2024-01-31,9168.53
978,6939,2024-11-12,2024-12-06,4183.68
979,21169,2022-11-14,2022-12-13,1595.94
980,13773,2023-06-09,2023-06-25,6849.66
981,20385,2024-06-23,2024-07-26,7979.18
982,18018,2024-10-20,2024-11-15,521.38
983,10345,2023-09-12,2023-10-26,9872.6
984,7267,2024-08-10,2024-09-03,6985.42
985,8703,2024-03-11,2024-04-06,3247.95
986,385,2024-07-04,2024-08-13,1555.37
987,405,2022-11-16,2022-12-21,3955.69
988,8176,2024-05-25,2024-07-05,2244.63
989,15159,2022-11-25,2022-12-29,4966.82
990,29190,2024-01-23,2024-03-02,7829.83
991,12764,2023-10-19,2023-11-11,6618.3
992,18385,2024-11-03,2024-11-25,4387.55
993,27333,2022-03-12,2022-03-28,1233.49
994,9861,2024-04-06,2024-05-21,9573.71
995,5990,2024-05-14,2024-06-18,2740.19
996,15107,2024-07-16,2024-08-29,2814.45
997,17845,2022-04-16,2022-05-24,6472.75
998,23575,2024-02-09,2024-03-18,7716.57
999,23525,2024-06-11,2024-07-02,9842.32
1000,3637,2022-07-15,2022-08-02,9693.18
1001,10917,2022-05-25,2022-06-27,9141.92
1002,4810,2023-04-16,2023-05-08,4381.37
1003,20563,2022-08-04,2022-09-11,1708.36
1004,13457,2022-09-17,2022-10-14,5865.49
1005,15445,2024-07-22,2024-08-31,221.7
1006,23630,2023-07-29,2023-09-02,2002.68
1007,22985,2022-10-12,2022-10-29,75.17
1008,5998,2023-04-29,2023-05-18,1846.33
1009,2049,2023-01-07,2023-02-10,4773.83
1010,12339,2022-03-11,2022-04-02,3963.58
1011,21165,2023-01-14,2023-01-30,3724.5
1012,17101,2022-10-29,2022-12-09,8317.98
1013,24324,2022-09-12,2022-10-20,6766.21
1014,21950,2024-08-01,2024-08-25,9367.5
1015,4545,2023-11-23,2023-12-29,4481.14
1016,4977,2024-04-13,2024-05-13,2758.69
1017,12776,2023-12-18,2024-01-05,1270.71
1018,10016,2023-02-28,2023-04-10,6736.67
1019,26658,2022-08-01,2022-09-14,8425.32
1020,3420,2022-04-10,2022-05-08,1878.21
1021,14431,2022-11-04,2022-12-18,8793.59
1022,7240,2023-11-09,2023-11-26,5286.45
1023,26151,2023-04-20,2023-05-14,1483.6
1024,14490,2022-04-22,2022-05-19,6446.49
1025,16634,2022-07-02,2022-07-21,5224.52
1026,25250,2023-08-20,2023-09-25,330.43
1027,29110,2022-06-14,2022-07-15,4022.47
1028,10358,2024-03-25,2024-04-25,7858.64
1029,17155,2022-03-31,2022-04-25,5576.47
1030,28539,2023-03-31,2023-05-10,2856.31
1031,4364,2022-08-26,2022-09-28,9289.99
1032,10177,2023-06-18,2023-07-20,2415.9
1033,17462,2023-12-28,2024-02-08,2564.72
1034,8428,2022-02-27,2022-03-30,3578.66
1035,8581,2023-06-26,2023-07-21,8950.65
1036,27614,2024-10-18,2024-11-16,5100.87
1037,24286,2023-09-10,2023-10-02,6837.68
1038,4859,2023-02-06,2023-03-04,9763.83
1039,10041,2024-10-02,2024-11-14,7843.8
1040,22929,2024-04-21,2024-05-22,1767.37
1041,21104,2024-04-18,2024-05-28,7894.12
1042,19199,2023-06-03,2023-07-17,7495.95
1043,19759,2022-07-16,2022-08-23,2364.54
1044,15255,2022-02-15,2022-03-06,3287.23
1045,11471,2023-06-14,2023-07-27,7115.78
1046,1253,2024-09-26,2024-10-14,2422.01
1047,6997,2024-02-15,2024-03-24,2121.46
1048,12174,2022-03-15,2022-04-29,7049.55
1049,4674,2022-12-01,2023-01-08,8811.93
1050,26699,2023-09-25,2023-10-20,796.42
1051,20915,2023-11-19,2024-01-02,4486.78
1052,26727,2023-07-29,2023-08-20,6091.39
1053,15782,2022-10-23,2022-11-22,6778.95
1054,13052,2024-11-04,2024-12-04,9962.15
1055,6882,2023-04-23,2023-05-10,6842.79
1056,6950,2023-09-25,2023-10-21,6220.53
1057,9522,2022-11-15,2022-12-23,9897.85
1058,22626,2023-04-24,2023-05-21,653.65
1059,8018,2023-01-03,2023-01-18,790.65
1060,6942,2023-01-02,2023-02-14,5628.79
1061,25935,2023-01-13,2023-01-31,3618.71
1062,23387,2023-04-08,2023-05-13,1012.14
1063,27059,2022-01-13,2022-02-02,3099.17
1064,29119,2023-06-20,2023-07-09,6759.83
1065,10210,2022-09-27,2022-10-16,8812.12
1066,17716,2024-12-29,2025-02-02,988.53
1067,28921,2023-01-11,2023-02-19,5424.44
1068,20646,2022-09-14,2022-10-08,2996.35
1069,24033,2022-08-05,2022-09-14,6689.9
1070,9551,2023-03-26,2023-04-28,5517.04
1071,21500,2024-06-12,2024-07-14,9270.77
1072,4638,2022-02-01,2022-03-13,424.95
1073,4855,2023-09-02,2023-09-18,4726.87
1074,19562,2024-07-05,2024-08-04,1967.96
1075,24115,2023-06-26,2023-07-25,5390.98
1076,10321,2022-05-28,2022-07-05,8543.11
1077,18565,2023-10-18,2023-11-06,9117.6
1078,4893,2022-03-08,2022-04-22,4012.41
1079,7044,2023-07-24,2023-08-28,8127.22
1080,16522,2024-01-18,2024-02-23,2841.06
1081,22712,2023-03-19,2023-04-11,112.73
1082,19857,2024-06-15,2024-07-22,8559.63
1083,21834,2023-02-03,2023-02-22,1238.15
1084,19217,2023-04-27,2023-05-16,225.23
1085,19964,2024-08-05,2024-09-14,3570.29
1086,22356,2022-07-05,2022-07-28,3824.83
1087,27608,2022-06-18,2022-07-11,818.34
1088,4165,2023-05-22,2023-06-07,8151.12
1089,27170,2023-06-05,2023-06-26,4085.65
1090,7942,2022-06-10,2022-07-20,4924.74
1091,14389,2022-12-06,2022-12-21,2683.02
1092,5570,2023-12-05,2024-01-08,5139.49
1093,4301,2024-04-02,2024-04-18,7678.98
1094,6270,2024-02-24,2024-04-04,9066.52
1095,3819,2022-05-11,2022-06-19,9706.77
1096,28715,2023-05-31,2023-07-15,4295.9
1097,12016,2023-06-20,2023-07-16,9900.84
1098,12235,2024-01-11,2024-01-31,2984.81
1099,18291,2024-02-20,2024-03-25,119.41
1100,6255,2023-08-11,2023-09-13,7687.79
1101,17145,2023-12-27,2024-01-26,1825.43
1102,24215,2024-07-31,2024-08-18,571.93
1103,7351,2024-09-23,2024-10-25,9243.89
1104,15184,2023-01-11,2023-01-30,7928.52
1105,6239,2022-07-23,2022-08-31,1071.51
1106,6091,2024-09-15,2024-10-21,7780.26
1107,11638,2023-10-23,2023-11-24,8447.8
1108,22416,2022-03-16,2022-04-05,9057.75
1109,24072,2024-01-11,2024-02-19,5459.76
1110,25476,2022-10-31,2022-11-28,7048.95
1111,12648,2024-12-21,2025-01-24,7634.28
1112,27524,2023-07-24,2023-08-24,6901.96
1113,9912,2024-02-25,2024-03-28,6485.99
1114,8473,2024-09-13,2024-10-18,5498.21
1115,27843,2022-08-17,2022-09-10,4817.99
1116,18272,2024-12-07,2025-01-13,9961.44
1117,3267,2022-09-25,2022-11-02,3408.73
1118,667,2023-12-28,2024-01-30,928.27
1119,4189,2024-03-12,2024-04-20,7662.12
1120,17056,2022-09-11,2022-10-13,2177.55
1121,10162,2024-08-14,2024-09-01,5350.3
1122,28733,2024-05-19,2024-06-22,1003.23
1123,23162,2022-03-28,2022-04-26,6211.87
1124,11315,2024-11-14,2024-12-04,9442.87
1125,23955,2022-08-10,2022-09-19,7240.91
1126,24341,2024-09-16,2024-10-06,2184.62
1127,21509,2023-02-01,2023-02-18,9712.82
1128,21970,2024-07-26,2024-08-18,3105.51
1129,12892,2023-05-26,2023-06-20,4394.32
1130,4778,2023-07-15,2023-08-03,5006.26
1131,3901,2024-04-25,2024-06-09,9907.65
1132,23062,2023-03-16,2023-04-13,735.47
1133,13717,2022-11-07,2022-11-23,6982.45
1134,6982,2022-02-04,2022-03-12,3651.21
1135,6377,2022-08-05,2022-09-07,829.34
1136,16908,2023-12-22,2024-01-13,9353.56
1137,18778,2024-10-12,2024-11-26,5919.09
1138,27694,2023-06-03,2023-06-30,7547.5
1139,18978,2022-09-26,2022-10-29,2441.84
